userId,deviceId,time,consume,totalConsume,isAtHome,isAnomalous
3,3,2018-06-04 15:00:00,83,58164,U,0
3,3,2018-06-04 16:00:00,26,58190,U,0
3,3,2018-06-04 17:00:00,6,58196,U,0
3,3,2018-06-04 18:00:00,11,58207,U,0
3,3,2018-06-04 19:00:00,2,58209,U,0
3,3,2018-06-04 20:00:00,6,58215,U,0
3,3,2018-06-04 21:00:00,47,58262,U,0
3,3,2018-06-04 22:00:00,26,58288,U,0
3,3,2018-06-04 23:00:00,120,58408,U,0
3,3,2018-06-05 00:00:00,123,58531,U,0
3,3,2018-06-05 01:00:00,9,58540,U,0
3,3,2018-06-05 02:00:00,0,58540,U,0
3,3,2018-06-05 03:00:00,0,58540,U,0
3,3,2018-06-05 04:00:00,0,58540,U,0
3,3,2018-06-05 05:00:00,0,58540,U,0
3,3,2018-06-05 06:00:00,7,58547,U,0
3,3,2018-06-05 07:00:00,41,58588,U,0
3,3,2018-06-05 08:00:00,124,58712,U,0
3,3,2018-06-05 09:00:00,0,58712,U,0
3,3,2018-06-05 10:00:00,1,58713,U,0
3,3,2018-06-05 11:00:00,0,58713,U,0
3,3,2018-06-05 12:00:00,0,58713,U,0
3,3,2018-06-05 13:00:00,53,58766,U,0
3,3,2018-06-05 14:00:00,0,58766,U,0
3,3,2018-06-05 15:00:00,0,58766,U,0
3,3,2018-06-05 16:00:00,1,58767,U,0
3,3,2018-06-05 17:00:00,0,58767,U,0
3,3,2018-06-05 18:00:00,0,58767,U,0
3,3,2018-06-05 19:00:00,1,58768,U,0
3,3,2018-06-05 20:00:00,44,58812,U,0
3,3,2018-06-05 21:00:00,4,58816,U,0
3,3,2018-06-05 22:00:00,31,58847,U,0
3,3,2018-06-05 23:00:00,5,58852,U,0
3,3,2018-06-06 00:00:00,23,58875,U,0
3,3,2018-06-06 01:00:00,1,58876,U,0
3,3,2018-06-06 02:00:00,0,58876,U,0
3,3,2018-06-06 03:00:00,0,58876,U,0
3,3,2018-06-06 04:00:00,0,58876,U,0
3,3,2018-06-06 05:00:00,0,58876,U,0
3,3,2018-06-06 06:00:00,0,58876,U,0
3,3,2018-06-06 07:00:00,0,58876,U,0
3,3,2018-06-06 08:00:00,42,58918,U,0
3,3,2018-06-06 09:00:00,30,58948,U,0
3,3,2018-06-06 10:00:00,26,58974,U,0
3,3,2018-06-06 11:00:00,11,58985,U,0
3,3,2018-06-06 12:00:00,24,59009,U,0
3,3,2018-06-06 13:00:00,331,59340,U,0
3,3,2018-06-06 14:00:00,12,59352,U,0
3,3,2018-06-06 15:00:00,88,59440,U,0
3,3,2018-06-06 16:00:00,27,59467,U,0
3,3,2018-06-06 17:00:00,54,59521,U,0
3,3,2018-06-06 18:00:00,5,59526,U,0
3,3,2018-06-06 19:00:00,29,59555,U,0
3,3,2018-06-06 20:00:00,1,59556,U,0
3,3,2018-06-06 21:00:00,0,59556,U,0
3,3,2018-06-06 22:00:00,11,59567,U,0
3,3,2018-06-06 23:00:00,2,59569,U,0
3,3,2018-06-07 00:00:00,160,59729,U,0
3,3,2018-06-07 01:00:00,0,59729,U,0
3,3,2018-06-07 02:00:00,14,59743,U,0
3,3,2018-06-07 03:00:00,1,59744,U,0
3,3,2018-06-07 04:00:00,0,59744,U,0
3,3,2018-06-07 05:00:00,7,59751,U,0
3,3,2018-06-07 06:00:00,0,59751,U,0
3,3,2018-06-07 07:00:00,0,59751,U,0
3,3,2018-06-07 08:00:00,0,59751,U,0
3,3,2018-06-07 09:00:00,38,59789,U,0
3,3,2018-06-07 10:00:00,19,59808,U,0
3,3,2018-06-07 11:00:00,24,59832,U,0
3,3,2018-06-07 12:00:00,43,59875,U,0
3,3,2018-06-07 13:00:00,216,60091,U,0
3,3,2018-06-07 14:00:00,47,60138,U,0
3,3,2018-06-07 15:00:00,39,60177,U,0
3,3,2018-06-07 16:00:00,31,60208,U,0
3,3,2018-06-07 17:00:00,0,60208,U,0
3,3,2018-06-07 18:00:00,1,60209,U,0
3,3,2018-06-07 19:00:00,11,60220,U,0
3,3,2018-06-07 20:00:00,19,60239,U,0
3,3,2018-06-07 21:00:00,95,60334,U,0
3,3,2018-06-07 22:00:00,6,60340,U,0
3,3,2018-06-07 23:00:00,2,60342,U,0
3,3,2018-06-08 00:00:00,105,60447,U,0
3,3,2018-06-08 01:00:00,10,60457,U,0
3,3,2018-06-08 02:00:00,8,60465,U,0
3,3,2018-06-08 03:00:00,0,60465,U,0
3,3,2018-06-08 04:00:00,0,60465,U,0
3,3,2018-06-08 05:00:00,0,60465,U,0
3,3,2018-06-08 06:00:00,0,60465,U,0
3,3,2018-06-08 07:00:00,0,60465,U,0
3,3,2018-06-08 08:00:00,7,60472,U,0
3,3,2018-06-08 09:00:00,48,60520,U,0
3,3,2018-06-08 10:00:00,57,60577,U,0
3,3,2018-06-08 11:00:00,23,60600,U,0
3,3,2018-06-08 12:00:00,40,60640,U,0
3,3,2018-06-08 13:00:00,306,60946,U,0
3,3,2018-06-08 14:00:00,218,61164,U,0
3,3,2018-06-08 15:00:00,19,61183,U,0
3,3,2018-06-08 16:00:00,42,61225,U,0
3,3,2018-06-08 17:00:00,8,61233,U,0
3,3,2018-06-08 18:00:00,0,61233,U,0
3,3,2018-06-08 19:00:00,0,61233,U,0
3,3,2018-06-08 20:00:00,0,61233,U,0
3,3,2018-06-08 21:00:00,1,61234,U,0
3,3,2018-06-08 22:00:00,2,61236,U,0
3,3,2018-06-08 23:00:00,15,61251,U,0
3,3,2018-06-09 00:00:00,107,61358,U,0
3,3,2018-06-09 01:00:00,10,61368,U,0
3,3,2018-06-09 02:00:00,0,61368,U,0
3,3,2018-06-09 03:00:00,1,61369,U,0
3,3,2018-06-09 04:00:00,0,61369,U,0
3,3,2018-06-09 05:00:00,0,61369,U,0
3,3,2018-06-09 06:00:00,0,61369,U,0
3,3,2018-06-09 07:00:00,0,61369,U,0
3,3,2018-06-09 08:00:00,7,61376,U,0
3,3,2018-06-09 09:00:00,52,61428,U,0
3,3,2018-06-09 10:00:00,30,61458,U,0
3,3,2018-06-09 11:00:00,61,61519,U,0
3,3,2018-06-09 12:00:00,59,61578,U,0
3,3,2018-06-09 13:00:00,543,62121,U,0
3,3,2018-06-09 14:00:00,8,62129,U,0
3,3,2018-06-09 15:00:00,46,62175,U,0
3,3,2018-06-09 16:00:00,71,62246,U,0
3,3,2018-06-09 17:00:00,0,62246,U,0
3,3,2018-06-09 18:00:00,0,62246,U,0
3,3,2018-06-09 19:00:00,6,62252,U,0
3,3,2018-06-09 20:00:00,0,62252,U,0
3,3,2018-06-09 21:00:00,3,62255,U,0
3,3,2018-06-09 22:00:00,108,62363,U,0
3,3,2018-06-09 23:00:00,0,62363,U,0
3,3,2018-06-10 00:00:00,98,62461,U,0
3,3,2018-06-10 01:00:00,1,62462,U,0
3,3,2018-06-10 02:00:00,7,62469,U,0
3,3,2018-06-10 03:00:00,0,62469,U,0
3,3,2018-06-10 04:00:00,0,62469,U,0
3,3,2018-06-10 05:00:00,0,62469,U,0
3,3,2018-06-10 06:00:00,0,62469,U,0
3,3,2018-06-10 07:00:00,0,62469,U,0
3,3,2018-06-10 08:00:00,50,62519,U,0
3,3,2018-06-10 09:00:00,41,62560,U,0
3,3,2018-06-10 10:00:00,29,62589,U,0
3,3,2018-06-10 11:00:00,54,62643,U,0
3,3,2018-06-10 12:00:00,45,62688,U,0
3,3,2018-06-10 13:00:00,129,62817,U,0
3,3,2018-06-10 14:00:00,156,62973,U,0
3,3,2018-06-10 15:00:00,261,63234,U,0
3,3,2018-06-10 16:00:00,15,63249,U,0
3,3,2018-06-10 17:00:00,0,63249,U,0
3,3,2018-06-10 18:00:00,0,63249,U,0
3,3,2018-06-10 19:00:00,0,63249,U,0
3,3,2018-06-10 20:00:00,0,63249,U,0
3,3,2018-06-10 21:00:00,0,63249,U,0
3,3,2018-06-10 22:00:00,0,63249,U,0
3,3,2018-06-10 23:00:00,0,63249,U,0
3,3,2018-06-11 00:00:00,18,63267,U,0
3,3,2018-06-11 01:00:00,2,63269,U,0
3,3,2018-06-11 02:00:00,8,63277,U,0
3,3,2018-06-11 03:00:00,0,63277,U,0
3,3,2018-06-11 04:00:00,0,63277,U,0
3,3,2018-06-11 05:00:00,0,63277,U,0
3,3,2018-06-11 06:00:00,0,63277,U,0
3,3,2018-06-11 07:00:00,0,63277,U,0
3,3,2018-06-11 08:00:00,127,63404,U,0
3,3,2018-06-11 09:00:00,46,63450,U,0
3,3,2018-06-11 10:00:00,23,63473,U,0
3,3,2018-06-11 11:00:00,6,63479,U,0
3,3,2018-06-11 12:00:00,42,63521,U,0
3,3,2018-06-11 13:00:00,114,63635,U,0
3,3,2018-06-11 14:00:00,12,63647,U,0
3,3,2018-06-11 15:00:00,183,63830,U,0
3,3,2018-06-11 16:00:00,24,63854,U,0
3,3,2018-06-11 17:00:00,15,63869,U,0
3,3,2018-06-11 18:00:00,0,63869,U,0
3,3,2018-06-11 19:00:00,0,63869,U,0
3,3,2018-06-11 20:00:00,0,63869,U,0
3,3,2018-06-11 21:00:00,0,63869,U,0
3,3,2018-06-11 22:00:00,1,63870,U,0
3,3,2018-06-11 23:00:00,8,63878,U,0
3,3,2018-06-12 00:00:00,17,63895,U,0
3,3,2018-06-12 01:00:00,1,63896,U,0
3,3,2018-06-12 02:00:00,8,63904,U,0
3,3,2018-06-12 03:00:00,0,63904,U,0
3,3,2018-06-12 04:00:00,0,63904,U,0
3,3,2018-06-12 05:00:00,7,63911,U,0
3,3,2018-06-12 06:00:00,1,63912,U,0
3,3,2018-06-12 07:00:00,0,63912,U,0
3,3,2018-06-12 08:00:00,17,63929,U,0
3,3,2018-06-12 09:00:00,26,63955,U,0
3,3,2018-06-12 10:00:00,35,63990,U,0
3,3,2018-06-12 11:00:00,1,63991,U,0
3,3,2018-06-12 12:00:00,369,64360,U,0
3,3,2018-06-12 13:00:00,142,64502,U,0
3,3,2018-06-12 14:00:00,17,64519,U,0
3,3,2018-06-12 15:00:00,59,64578,U,0
3,3,2018-06-12 16:00:00,45,64623,U,0
3,3,2018-06-12 17:00:00,21,64644,U,0
3,3,2018-06-12 18:00:00,0,64644,U,0
3,3,2018-06-12 19:00:00,9,64653,U,0
3,3,2018-06-12 20:00:00,0,64653,U,0
3,3,2018-06-12 21:00:00,5,64658,U,0
3,3,2018-06-12 22:00:00,95,64753,U,0
3,3,2018-06-12 23:00:00,7,64760,U,0
3,3,2018-06-13 00:00:00,6,64766,U,0
3,3,2018-06-13 01:00:00,8,64774,U,0
3,3,2018-06-13 02:00:00,8,64782,U,0
3,3,2018-06-13 03:00:00,0,64782,U,0
3,3,2018-06-13 04:00:00,0,64782,U,0
3,3,2018-06-13 05:00:00,0,64782,U,0
3,3,2018-06-13 06:00:00,0,64782,U,0
3,3,2018-06-13 07:00:00,0,64782,U,0
3,3,2018-06-13 08:00:00,24,64806,U,0
3,3,2018-06-13 09:00:00,32,64838,U,0
3,3,2018-06-13 10:00:00,66,64904,U,0
3,3,2018-06-13 11:00:00,41,64945,U,0
3,3,2018-06-13 12:00:00,59,65004,U,0
3,3,2018-06-13 13:00:00,63,65067,U,0
3,3,2018-06-13 14:00:00,168,65235,U,0
3,3,2018-06-13 15:00:00,29,65264,U,0
3,3,2018-06-13 16:00:00,44,65308,U,0
3,3,2018-06-13 17:00:00,26,65334,U,0
3,3,2018-06-13 18:00:00,7,65341,U,0
3,3,2018-06-13 19:00:00,0,65341,U,0
3,3,2018-06-13 20:00:00,23,65364,U,0
3,3,2018-06-13 21:00:00,4,65368,U,0
3,3,2018-06-13 22:00:00,107,65475,U,0
3,3,2018-06-13 23:00:00,26,65501,U,0
3,3,2018-06-14 00:00:00,7,65508,U,0
3,3,2018-06-14 01:00:00,8,65516,U,0
3,3,2018-06-14 02:00:00,2,65518,U,0
3,3,2018-06-14 03:00:00,8,65526,U,0
3,3,2018-06-14 04:00:00,0,65526,U,0
3,3,2018-06-14 05:00:00,1,65527,U,0
3,3,2018-06-14 06:00:00,0,65527,U,0
3,3,2018-06-14 07:00:00,0,65527,U,0
3,3,2018-06-14 08:00:00,13,65540,U,0
3,3,2018-06-14 09:00:00,47,65587,U,0
3,3,2018-06-14 10:00:00,8,65595,U,0
3,3,2018-06-14 11:00:00,0,65595,U,0
3,3,2018-06-14 12:00:00,1,65596,U,0
3,3,2018-06-14 13:00:00,56,65652,U,0
3,3,2018-06-14 14:00:00,43,65695,U,0
3,3,2018-06-14 15:00:00,156,65851,U,0
3,3,2018-06-14 16:00:00,25,65876,U,0
3,3,2018-06-14 17:00:00,20,65896,U,0
3,3,2018-06-14 18:00:00,15,65911,U,0
3,3,2018-06-14 19:00:00,9,65920,U,0
3,3,2018-06-14 20:00:00,17,65937,U,0
3,3,2018-06-14 21:00:00,286,66223,U,0
3,3,2018-06-14 22:00:00,17,66240,U,0
3,3,2018-06-14 23:00:00,14,66254,U,0
3,3,2018-06-15 00:00:00,8,66262,U,0
3,3,2018-06-15 01:00:00,0,66262,U,0
3,3,2018-06-15 02:00:00,0,66262,U,0
3,3,2018-06-15 03:00:00,0,66262,U,0
3,3,2018-06-15 04:00:00,0,66262,U,0
3,3,2018-06-15 05:00:00,0,66262,U,0
3,3,2018-06-15 06:00:00,0,66262,U,0
3,3,2018-06-15 07:00:00,0,66262,U,0
3,3,2018-06-15 08:00:00,20,66282,U,0
3,3,2018-06-15 09:00:00,51,66333,U,0
3,3,2018-06-15 10:00:00,111,66444,U,0
3,3,2018-06-15 11:00:00,7,66451,U,0
3,3,2018-06-15 12:00:00,2,66453,U,0
3,3,2018-06-15 13:00:00,277,66730,U,0
3,3,2018-06-15 14:00:00,42,66772,U,0
3,3,2018-06-15 15:00:00,22,66794,U,0
3,3,2018-06-15 16:00:00,24,66818,U,0
3,3,2018-06-15 17:00:00,0,66818,U,0
3,3,2018-06-15 18:00:00,56,66874,U,0
3,3,2018-06-15 19:00:00,16,66890,U,0
3,3,2018-06-15 20:00:00,1,66891,U,0
3,3,2018-06-15 21:00:00,16,66907,U,0
3,3,2018-06-15 22:00:00,19,66926,U,0
3,3,2018-06-15 23:00:00,9,66935,U,0
3,3,2018-06-16 00:00:00,165,67100,U,0
3,3,2018-06-16 01:00:00,6,67106,U,0
3,3,2018-06-16 02:00:00,0,67106,U,0
3,3,2018-06-16 03:00:00,0,67106,U,0
3,3,2018-06-16 04:00:00,0,67106,U,0
3,3,2018-06-16 05:00:00,0,67106,U,0
3,3,2018-06-16 06:00:00,0,67106,U,0
3,3,2018-06-16 07:00:00,22,67128,U,0
3,3,2018-06-16 08:00:00,0,67128,U,0
3,3,2018-06-16 09:00:00,0,67128,U,0
3,3,2018-06-16 10:00:00,31,67159,U,0
3,3,2018-06-16 11:00:00,26,67185,U,0
3,3,2018-06-16 12:00:00,16,67201,U,0
3,3,2018-06-16 13:00:00,78,67279,U,0
3,3,2018-06-16 14:00:00,110,67389,U,0
3,3,2018-06-16 15:00:00,15,67404,U,0
3,3,2018-06-16 16:00:00,143,67547,U,0
3,3,2018-06-16 17:00:00,26,67573,U,0
3,3,2018-06-16 18:00:00,45,67618,U,0
3,3,2018-06-16 19:00:00,6,67624,U,0
3,3,2018-06-16 20:00:00,8,67632,U,0
3,3,2018-06-16 21:00:00,645,68277,U,0
3,3,2018-06-16 22:00:00,63,68340,U,0
3,3,2018-06-16 23:00:00,14,68354,U,0
3,3,2018-06-17 00:00:00,2,68356,U,0
3,3,2018-06-17 01:00:00,7,68363,U,0
3,3,2018-06-17 02:00:00,0,68363,U,0
3,3,2018-06-17 03:00:00,7,68370,U,0
3,3,2018-06-17 04:00:00,0,68370,U,0
3,3,2018-06-17 05:00:00,0,68370,U,0
3,3,2018-06-17 06:00:00,0,68370,U,0
3,3,2018-06-17 07:00:00,33,68403,U,0
3,3,2018-06-17 08:00:00,10,68413,U,0
3,3,2018-06-17 09:00:00,27,68440,U,0
3,3,2018-06-17 10:00:00,42,68482,U,0
3,3,2018-06-17 11:00:00,52,68534,U,0
3,3,2018-06-17 12:00:00,27,68561,U,0
3,3,2018-06-17 13:00:00,62,68623,U,0
3,3,2018-06-17 14:00:00,25,68648,U,0
3,3,2018-06-17 15:00:00,22,68670,U,0
3,3,2018-06-17 16:00:00,53,68723,U,0
3,3,2018-06-17 17:00:00,252,68975,U,0
3,3,2018-06-17 18:00:00,24,68999,U,0
3,3,2018-06-17 19:00:00,31,69030,U,0
3,3,2018-06-17 20:00:00,36,69066,U,0
3,3,2018-06-17 21:00:00,26,69092,U,0
3,3,2018-06-17 22:00:00,20,69112,U,0
3,3,2018-06-17 23:00:00,52,69164,U,0
3,3,2018-06-18 00:00:00,190,69354,U,0
3,3,2018-06-18 01:00:00,11,69365,U,0
3,3,2018-06-18 02:00:00,0,69365,U,0
3,3,2018-06-18 03:00:00,0,69365,U,0
3,3,2018-06-18 04:00:00,0,69365,U,0
3,3,2018-06-18 05:00:00,0,69365,U,0
3,3,2018-06-18 06:00:00,0,69365,U,0
3,3,2018-06-18 07:00:00,0,69365,U,0
3,3,2018-06-18 08:00:00,22,69387,U,0
3,3,2018-06-18 09:00:00,51,69438,U,0
3,3,2018-06-18 10:00:00,72,69510,U,0
3,3,2018-06-18 11:00:00,48,69558,U,0
3,3,2018-06-18 12:00:00,26,69584,U,0
3,3,2018-06-18 13:00:00,94,69678,U,0
3,3,2018-06-18 14:00:00,10,69688,U,0
3,3,2018-06-18 15:00:00,218,69906,U,0
3,3,2018-06-18 16:00:00,20,69926,U,0
3,3,2018-06-18 17:00:00,9,69935,U,0
3,3,2018-06-18 18:00:00,1,69936,U,0
3,3,2018-06-18 19:00:00,7,69943,U,0
3,3,2018-06-18 20:00:00,21,69964,U,0
3,3,2018-06-18 21:00:00,0,69964,U,0
3,3,2018-06-18 22:00:00,26,69990,U,0
3,3,2018-06-18 23:00:00,0,69990,U,0
3,3,2018-06-19 00:00:00,11,70001,U,0
3,3,2018-06-19 01:00:00,9,70010,U,0
3,3,2018-06-19 02:00:00,0,70010,U,0
3,3,2018-06-19 03:00:00,0,70010,U,0
3,3,2018-06-19 04:00:00,1,70011,U,0
3,3,2018-06-19 05:00:00,0,70011,U,0
3,3,2018-06-19 06:00:00,0,70011,U,0
3,3,2018-06-19 07:00:00,0,70011,U,0
3,3,2018-06-19 08:00:00,0,70011,U,0
3,3,2018-06-19 09:00:00,27,70038,U,0
3,3,2018-06-19 10:00:00,25,70063,U,0
3,3,2018-06-19 11:00:00,186,70249,U,0
3,3,2018-06-19 12:00:00,0,70249,U,0
3,3,2018-06-19 13:00:00,94,70343,U,0
3,3,2018-06-19 14:00:00,33,70376,U,0
3,3,2018-06-19 15:00:00,26,70402,U,0
3,3,2018-06-19 16:00:00,14,70416,U,0
3,3,2018-06-19 17:00:00,0,70416,U,0
3,3,2018-06-19 18:00:00,19,70435,U,0
3,3,2018-06-19 19:00:00,13,70448,U,0
3,3,2018-06-19 20:00:00,29,70477,U,0
3,3,2018-06-19 21:00:00,5,70482,U,0
3,3,2018-06-19 22:00:00,305,70787,U,0
3,3,2018-06-19 23:00:00,21,70808,U,0
3,3,2018-06-20 00:00:00,0,70808,U,0
3,3,2018-06-20 01:00:00,6,70814,U,0
3,3,2018-06-20 02:00:00,0,70814,U,0
3,3,2018-06-20 03:00:00,1,70815,U,0
3,3,2018-06-20 04:00:00,0,70815,U,0
3,3,2018-06-20 05:00:00,0,70815,U,0
3,3,2018-06-20 06:00:00,0,70815,U,0
3,3,2018-06-20 07:00:00,0,70815,U,0
3,3,2018-06-20 08:00:00,23,70838,U,0
3,3,2018-06-20 09:00:00,20,70858,U,0
3,3,2018-06-20 10:00:00,9,70867,U,0
3,3,2018-06-20 11:00:00,36,70903,U,0
3,3,2018-06-20 12:00:00,113,71016,U,0
3,3,2018-06-20 13:00:00,62,71078,U,0
3,3,2018-06-20 14:00:00,101,71179,U,0
3,3,2018-06-20 15:00:00,150,71329,U,0
3,3,2018-06-20 16:00:00,27,71356,U,0
3,3,2018-06-20 17:00:00,19,71375,U,0
3,3,2018-06-20 18:00:00,19,71394,U,0
3,3,2018-06-20 19:00:00,0,71394,U,0
3,3,2018-06-20 20:00:00,1,71395,U,0
3,3,2018-06-20 21:00:00,28,71423,U,0
3,3,2018-06-20 22:00:00,42,71465,U,0
3,3,2018-06-20 23:00:00,92,71557,U,0
3,3,2018-06-21 00:00:00,108,71665,U,0
3,3,2018-06-21 01:00:00,8,71673,U,0
3,3,2018-06-21 02:00:00,9,71682,U,0
3,3,2018-06-21 03:00:00,0,71682,U,0
3,3,2018-06-21 04:00:00,0,71682,U,0
3,3,2018-06-21 05:00:00,0,71682,U,0
3,3,2018-06-21 06:00:00,0,71682,U,0
3,3,2018-06-21 07:00:00,0,71682,U,0
3,3,2018-06-21 08:00:00,32,71714,U,0
3,3,2018-06-21 09:00:00,0,71714,U,0
3,3,2018-06-21 10:00:00,31,71745,U,0
3,3,2018-06-21 11:00:00,13,71758,U,0
3,3,2018-06-21 12:00:00,36,71794,U,0
3,3,2018-06-21 13:00:00,105,71899,U,0
3,3,2018-06-21 14:00:00,116,72015,U,0
3,3,2018-06-21 15:00:00,156,72171,U,0
3,3,2018-06-21 16:00:00,18,72189,U,0
3,3,2018-06-21 17:00:00,33,72222,U,0
3,3,2018-06-21 18:00:00,21,72243,U,0
3,3,2018-06-21 19:00:00,0,72243,U,0
3,3,2018-06-21 20:00:00,1,72244,U,0
3,3,2018-06-21 21:00:00,25,72269,U,0
3,3,2018-06-21 22:00:00,14,72283,U,0
3,3,2018-06-21 23:00:00,263,72546,U,0
3,3,2018-06-22 00:00:00,20,72566,U,0
3,3,2018-06-22 01:00:00,0,72566,U,0
3,3,2018-06-22 02:00:00,1,72567,U,0
3,3,2018-06-22 03:00:00,0,72567,U,0
3,3,2018-06-22 04:00:00,0,72567,U,0
3,3,2018-06-22 05:00:00,0,72567,U,0
3,3,2018-06-22 06:00:00,0,72567,U,0
3,3,2018-06-22 07:00:00,0,72567,U,0
3,3,2018-06-22 08:00:00,51,72618,U,0
3,3,2018-06-22 09:00:00,27,72645,U,0
3,3,2018-06-22 10:00:00,30,72675,U,0
3,3,2018-06-22 11:00:00,11,72686,U,0
3,3,2018-06-22 12:00:00,31,72717,U,0
3,3,2018-06-22 13:00:00,75,72792,U,0
3,3,2018-06-22 14:00:00,223,73015,U,0
3,3,2018-06-22 15:00:00,19,73034,U,0
3,3,2018-06-22 16:00:00,28,73062,U,0
3,3,2018-06-22 17:00:00,42,73104,U,0
3,3,2018-06-22 18:00:00,6,73110,U,0
3,3,2018-06-22 19:00:00,17,73127,U,0
3,3,2018-06-22 20:00:00,9,73136,U,0
3,3,2018-06-22 21:00:00,203,73339,U,0
3,3,2018-06-22 22:00:00,38,73377,U,0
3,3,2018-06-22 23:00:00,22,73399,U,0
3,3,2018-06-23 00:00:00,0,73399,U,0
3,3,2018-06-23 01:00:00,10,73409,U,0
3,3,2018-06-23 02:00:00,7,73416,U,0
3,3,2018-06-23 03:00:00,0,73416,U,0
3,3,2018-06-23 04:00:00,0,73416,U,0
3,3,2018-06-23 05:00:00,0,73416,U,0
3,3,2018-06-23 06:00:00,0,73416,U,0
3,3,2018-06-23 07:00:00,8,73424,U,0
3,3,2018-06-23 08:00:00,15,73439,U,0
3,3,2018-06-23 09:00:00,25,73464,U,0
3,3,2018-06-23 10:00:00,39,73503,U,0
3,3,2018-06-23 11:00:00,58,73561,U,0
3,3,2018-06-23 12:00:00,43,73604,U,0
3,3,2018-06-23 13:00:00,56,73660,U,0
3,3,2018-06-23 14:00:00,32,73692,U,0
3,3,2018-06-23 15:00:00,18,73710,U,0
3,3,2018-06-23 16:00:00,286,73996,U,0
3,3,2018-06-23 17:00:00,11,74007,U,0
3,3,2018-06-23 18:00:00,0,74007,U,0
3,3,2018-06-23 19:00:00,0,74007,U,0
3,3,2018-06-23 20:00:00,37,74044,U,0
3,3,2018-06-23 21:00:00,24,74068,U,0
3,3,2018-06-23 22:00:00,182,74250,U,0
3,3,2018-06-23 23:00:00,11,74261,U,0
3,3,2018-06-24 00:00:00,21,74282,U,0
3,3,2018-06-24 01:00:00,7,74289,U,0
3,3,2018-06-24 02:00:00,5,74294,U,0
3,3,2018-06-24 03:00:00,0,74294,U,0
3,3,2018-06-24 04:00:00,1,74295,U,0
3,3,2018-06-24 05:00:00,0,74295,U,0
3,3,2018-06-24 06:00:00,0,74295,U,0
3,3,2018-06-24 07:00:00,0,74295,U,0
3,3,2018-06-24 08:00:00,25,74320,U,0
3,3,2018-06-24 09:00:00,26,74346,U,0
3,3,2018-06-24 10:00:00,5,74351,U,0
3,3,2018-06-24 11:00:00,20,74371,U,0
3,3,2018-06-24 12:00:00,41,74412,U,0
3,3,2018-06-24 13:00:00,59,74471,U,0
3,3,2018-06-24 14:00:00,21,74492,U,0
3,3,2018-06-24 15:00:00,53,74545,U,0
3,3,2018-06-24 16:00:00,103,74648,U,0
3,3,2018-06-24 17:00:00,41,74689,U,0
3,3,2018-06-24 18:00:00,0,74689,U,0
3,3,2018-06-24 19:00:00,17,74706,U,0
3,3,2018-06-24 20:00:00,0,74706,U,0
3,3,2018-06-24 21:00:00,15,74721,U,0
3,3,2018-06-24 22:00:00,27,74748,U,0
3,3,2018-06-24 23:00:00,33,74781,U,0
3,3,2018-06-25 00:00:00,17,74798,U,0
3,3,2018-06-25 01:00:00,9,74807,U,0
3,3,2018-06-25 02:00:00,0,74807,U,0
3,3,2018-06-25 03:00:00,0,74807,U,0
3,3,2018-06-25 04:00:00,0,74807,U,0
3,3,2018-06-25 05:00:00,0,74807,U,0
3,3,2018-06-25 06:00:00,0,74807,U,0
3,3,2018-06-25 07:00:00,0,74807,U,0
3,3,2018-06-25 08:00:00,23,74830,U,0
3,3,2018-06-25 09:00:00,74,74904,U,0
3,3,2018-06-25 10:00:00,44,74948,U,0
3,3,2018-06-25 11:00:00,79,75027,U,0
3,3,2018-06-25 12:00:00,122,75149,U,0
3,3,2018-06-25 13:00:00,55,75204,U,0
3,3,2018-06-25 14:00:00,44,75248,U,0
3,3,2018-06-25 15:00:00,1,75249,U,0
3,3,2018-06-25 16:00:00,9,75258,U,0
3,3,2018-06-25 17:00:00,293,75551,U,0
3,3,2018-06-25 18:00:00,18,75569,U,0
3,3,2018-06-25 19:00:00,6,75575,U,0
3,3,2018-06-25 20:00:00,75,75650,U,0
3,3,2018-06-25 21:00:00,0,75650,U,0
3,3,2018-06-25 22:00:00,9,75659,U,0
3,3,2018-06-25 23:00:00,24,75683,U,0
3,3,2018-06-26 00:00:00,5,75688,U,0
3,3,2018-06-26 01:00:00,1,75689,U,0
3,3,2018-06-26 02:00:00,7,75696,U,0
3,3,2018-06-26 03:00:00,0,75696,U,0
3,3,2018-06-26 04:00:00,0,75696,U,0
3,3,2018-06-26 05:00:00,0,75696,U,0
3,3,2018-06-26 06:00:00,0,75696,U,0
3,3,2018-06-26 07:00:00,0,75696,U,0
3,3,2018-06-26 08:00:00,1,75697,U,0
3,3,2018-06-26 09:00:00,27,75724,U,0
3,3,2018-06-26 10:00:00,1,75725,U,0
3,3,2018-06-26 11:00:00,9,75734,U,0
3,3,2018-06-26 12:00:00,27,75761,U,0
3,3,2018-06-26 13:00:00,71,75832,U,0
3,3,2018-06-26 14:00:00,59,75891,U,0
3,3,2018-06-26 15:00:00,48,75939,U,0
3,3,2018-06-26 16:00:00,321,76260,U,0
3,3,2018-06-26 17:00:00,6,76266,U,0
3,3,2018-06-26 18:00:00,0,76266,U,0
3,3,2018-06-26 19:00:00,8,76274,U,0
3,3,2018-06-26 20:00:00,77,76351,U,0
3,3,2018-06-26 21:00:00,5,76356,U,0
3,3,2018-06-26 22:00:00,180,76536,U,0
3,3,2018-06-26 23:00:00,20,76556,U,0
